id,node_id,seq,n_samples,round_id,w0,w1,w2,w3,rssi,snr,checksum_ok,received_at
671,2,6,6,1,0.644772,0.202284,0.054991,0.075732,-36,10,t,2026-09-04 21:03:43.966036+00
672,2,160,32,1,0.649399,-0.011696,0.099799,0.140526,-106,-1.75,t,2026-09-04 21:42:13.373205+00
673,1,168,32,0,0.610913,0.311076,0.019691,0.021941,-71,10,t,2026-09-04 21:43:51.463457+00
674,2,168,32,2,0.646714,-0.009423,0.101099,0.142332,-107,-5.25,t,2026-09-04 21:44:13.379209+00
675,1,172,32,0,0.610894,0.311064,0.019688,0.021937,-71,10.25,t,2026-09-04 21:44:51.872636+00
676,2,172,32,2,0.644485,-0.008943,0.10077,0.141876,-108,-6.25,t,2026-09-04 21:45:13.367499+00
677,1,176,32,0,0.61083,0.31101,0.019612,0.021838,-72,10.25,t,2026-09-04 21:45:51.597377+00
678,2,176,32,2,0.642379,-0.008089,0.100872,0.142017,-107,-4.75,t,2026-09-04 21:46:13.362885+00
679,1,180,32,0,0.610886,0.311072,0.019741,0.021974,-71,10.5,t,2026-09-04 21:46:51.406836+00
680,2,180,32,2,0.640719,-0.006734,0.101626,0.143064,-107,-3.75,t,2026-09-04 21:47:13.363112+00
681,1,184,32,0,0.610877,0.311074,0.019782,0.022007,-71,10.5,t,2026-09-04 21:47:51.783471+00
682,2,184,32,2,0.638324,-0.006114,0.101387,0.142732,-107,-1.75,t,2026-09-04 21:48:13.36094+00
683,1,188,32,0,0.610921,0.311121,0.019907,0.022145,-71,10,t,2026-09-04 21:48:51.395429+00
684,2,188,32,2,0.636817,-0.005145,0.101858,0.143386,-107,-3.25,t,2026-09-04 21:49:13.359395+00
685,1,192,32,0,0.610903,0.311098,0.019914,0.022145,-71,10,t,2026-09-04 21:49:51.537609+00
686,2,192,32,2,0.635274,-0.004744,0.101756,0.143245,-107,-5.5,t,2026-09-04 21:50:13.458595+00
687,1,4,4,4,0.611285,0.311198,0.019774,0.02257,-83,10,t,2026-09-04 22:08:39.364636+00
688,2,36,32,4,0.667536,0.028755,0.089401,0.122459,-55,10,t,2026-09-04 22:09:17.216975+00
689,1,8,8,4,0.65196,0.050842,0.065354,0.092769,-83,9.75,t,2026-09-04 22:09:39.151165+00
690,2,40,32,4,0.661547,0.060902,0.082414,0.112399,-55,9.75,t,2026-09-04 22:10:16.897485+00
691,1,12,12,5,0.652067,0.050949,0.06556,0.092993,-83,9.75,t,2026-09-04 22:10:38.963305+00
692,2,44,32,5,0.663426,0.062763,0.079114,0.112466,-66,10,t,2026-09-04 22:11:17.019763+00
693,1,16,16,5,0.65216,0.051046,0.065686,0.093163,-85,10,t,2026-09-04 22:11:39.103109+00
694,2,48,32,5,0.663317,0.062574,0.078798,0.112103,-56,9.75,t,2026-09-04 22:12:17.082761+00
695,2,52,32,5,0.662372,0.062512,0.078906,0.112245,-55,10.25,t,2026-09-04 22:13:17.200478+00
696,1,24,24,5,0.652511,0.051431,0.065802,0.093691,-83,10.25,t,2026-09-04 22:13:39.118825+00
697,2,56,32,5,0.661458,0.062852,0.079373,0.112995,-56,10,t,2026-09-04 22:14:17.309475+00
698,1,28,28,5,0.652699,0.05165,0.065637,0.093896,-85,9.75,t,2026-09-04 22:14:39.019497+00
699,1,32,32,6,0.653125,0.052158,0.064916,0.094248,-93,9.25,t,2026-09-04 22:15:39.334673+00
700,2,64,32,6,0.656291,0.064643,0.080804,0.114797,-109,-5,t,2026-09-04 22:16:17.325494+00
701,1,36,32,6,0.650045,0.053745,0.064788,0.095279,-93,9.5,t,2026-09-04 22:16:39.091943+00
702,2,68,32,6,0.659593,0.064246,0.079515,0.11434,-108,-3.5,t,2026-09-04 22:17:17.229592+00
703,1,40,32,7,0.650202,0.053903,0.064206,0.09539,-83,10.25,t,2026-09-04 22:17:39.091724+00
704,2,72,32,7,0.657097,0.062935,0.078872,0.113674,-109,-7.75,t,2026-09-04 22:18:17.079652+00
705,1,44,32,7,0.649251,0.054021,0.064113,0.095855,-84,10,t,2026-09-04 22:18:38.930193+00
706,1,48,32,7,0.649249,0.054019,0.064125,0.095853,-93,8.75,t,2026-09-04 22:19:38.95306+00
707,2,80,32,7,0.654204,0.061605,0.077998,0.113554,-108,-7.25,t,2026-09-04 22:20:17.244741+00
708,1,52,32,7,0.649255,0.054023,0.064129,0.095858,-82,10,t,2026-09-04 22:20:39.060393+00
709,2,84,32,7,0.653424,0.061415,0.077824,0.114085,-109,-5.75,t,2026-09-04 22:21:17.247688+00
710,1,56,32,8,0.649258,0.054028,0.064127,0.095864,-82,9.75,t,2026-09-04 22:21:39.265113+00
711,2,88,32,8,0.652352,0.060999,0.077327,0.114438,-108,-6.5,t,2026-09-04 22:22:17.208412+00
712,1,60,32,9,0.64685,0.053557,0.064101,0.097358,-82,10.5,t,2026-09-04 22:22:39.35905+00
713,2,92,32,9,0.650726,0.060678,0.076253,0.115768,-109,-4.25,t,2026-09-04 22:23:17.12643+00
714,1,64,32,10,0.644908,0.053231,0.063665,0.098907,-83,10,t,2026-09-04 22:23:39.152424+00
715,1,68,32,10,0.644897,0.053222,0.063614,0.098947,-84,9.75,t,2026-09-04 22:24:39.091174+00
716,2,100,32,10,0.644704,0.060152,0.076243,0.118469,-108,-7.5,t,2026-09-04 22:25:17.138642+00
717,1,72,32,11,0.644885,0.05322,0.063596,0.098943,-83,10,t,2026-09-04 22:25:39.20197+00
718,2,104,32,10,0.643792,0.060779,0.076913,0.119527,-109,-6.75,t,2026-09-04 22:26:17.182237+00
719,1,76,32,11,0.644875,0.053211,0.063579,0.098924,-88,9.75,t,2026-09-04 22:26:39.154641+00
720,2,108,32,10,0.642549,0.061143,0.077254,0.120052,-108,-9.25,t,2026-09-04 22:27:16.865996+00
721,1,80,32,11,0.644866,0.053202,0.063562,0.098906,-86,10.5,t,2026-09-04 22:27:38.993639+00
722,2,112,32,12,0.639854,0.062014,0.077577,0.120666,-108,-4.25,t,2026-09-04 22:28:17.190895+00
723,1,84,32,12,0.644855,0.053185,0.063482,0.098874,-85,10,t,2026-09-04 22:28:39.097515+00
724,2,116,32,13,0.645059,0.062386,0.075873,0.117296,-108,-5.25,t,2026-09-04 22:29:17.170043+00
725,1,88,32,13,0.638305,0.053547,0.063657,0.101763,-87,9.5,t,2026-09-04 22:29:39.254671+00
726,2,120,32,13,0.643291,0.062935,0.076075,0.11758,-109,-5,t,2026-09-04 22:30:17.113685+00
727,1,92,32,14,0.63786,0.054141,0.063256,0.10197,-86,10,t,2026-09-04 22:30:39.417626+00
728,1,96,32,15,0.637855,0.054135,0.063236,0.101958,-86,9.5,t,2026-09-04 22:31:38.620096+00
729,2,128,32,15,0.640634,0.064261,0.077014,0.118902,-109,-5,t,2026-09-04 22:32:17.055066+00
730,1,100,32,16,0.635258,0.055213,0.063413,0.102554,-87,10,t,2026-09-04 22:32:39.29214+00
731,2,132,32,16,0.639706,0.064666,0.077138,0.119077,-109,-6,t,2026-09-04 22:33:17.293724+00
732,1,104,32,17,0.6335,0.055954,0.063565,0.102939,-85,9.75,t,2026-09-04 22:33:39.043843+00
733,2,136,32,17,0.63727,0.065498,0.077444,0.119509,-108,-4,t,2026-09-04 22:34:16.980902+00
734,1,108,32,17,0.631421,0.056763,0.063832,0.103391,-86,10.25,t,2026-09-04 22:34:39.443958+00
735,2,140,32,18,0.639369,0.065406,0.076249,0.119314,-109,-5.75,t,2026-09-04 22:35:17.615327+00
736,1,112,32,18,0.631441,0.056799,0.063845,0.103465,-85,9.5,t,2026-09-04 22:35:39.115833+00
737,2,144,32,18,0.639226,0.065722,0.076727,0.119987,-109,-5.25,t,2026-09-04 22:36:17.319662+00
738,1,116,32,19,0.631473,0.057187,0.063414,0.103653,-83,9.75,t,2026-09-04 22:36:39.378749+00
739,2,148,32,19,0.638161,0.0655,0.076694,0.119941,-108,-5.25,t,2026-09-04 22:37:17.223864+00
740,1,120,32,19,0.630845,0.057372,0.063362,0.103949,-86,9.75,t,2026-09-04 22:37:39.373213+00
741,1,128,32,19,0.630809,0.057343,0.063299,0.103893,-77,9.5,t,2026-09-04 22:39:38.813119+00
742,1,132,32,19,0.630801,0.05734,0.063283,0.103887,-81,9.5,t,2026-09-04 22:40:38.877621+00
743,1,136,32,19,0.630852,0.057396,0.063368,0.103998,-77,10.25,t,2026-09-04 22:41:38.867039+00
744,2,168,32,19,0.63487,0.065761,0.07714,0.120569,-105,-5.25,t,2026-09-04 22:42:16.881283+00
745,2,172,32,19,0.63434,0.066021,0.077501,0.121221,-106,-7,t,2026-09-04 22:43:16.8346+00
746,1,144,32,19,0.630902,0.057459,0.063448,0.104122,-78,9.5,t,2026-09-04 22:43:38.851463+00
747,1,148,32,19,0.630926,0.057489,0.063471,0.104174,-80,10,t,2026-09-04 22:44:38.706059+00
748,2,180,32,19,0.633026,0.06603,0.07778,0.121903,-105,-3.5,t,2026-09-04 22:45:16.854424+00
749,1,152,32,19,0.630949,0.057522,0.063483,0.10423,-80,10,t,2026-09-04 22:45:38.829162+00
