id,node_id,seq,n_samples,round_id,w0,w1,w2,w3,rssi,snr,checksum_ok,received_at
579,2,456,32,0,0.588516,0.02881,0.103623,0.161224,-100,-5.75,t,2026-08-31 19:17:29.102793+00
580,1,464,32,0,0.611483,0.311681,0.01826,0.02388,-64,9.25,t,2026-08-31 19:17:31.083131+00
581,2,460,32,0,0.587838,0.028595,0.103408,0.160881,-100,-5.75,t,2026-08-31 19:18:29.100438+00
582,1,468,32,0,0.611483,0.311681,0.018258,0.023877,-64,9.75,t,2026-08-31 19:18:31.158288+00
583,2,464,32,0,0.587445,0.028544,0.103388,0.160849,-100,-5.5,t,2026-08-31 19:19:29.206724+00
584,1,472,32,0,0.611483,0.311681,0.018256,0.023876,-64,9.25,t,2026-08-31 19:19:31.167489+00
585,2,468,32,0,0.587057,0.028669,0.103486,0.161004,-100,-6.25,t,2026-08-31 19:20:29.096626+00
586,1,476,32,0,0.611415,0.311614,0.018151,0.023742,-64,9.5,t,2026-08-31 19:20:31.282998+00
587,2,472,32,0,0.586886,0.029005,0.103819,0.161533,-101,-6,t,2026-08-31 19:21:29.130426+00
588,1,480,32,0,0.611417,0.311614,0.018157,0.023749,-64,9.5,t,2026-08-31 19:21:31.10609+00
589,2,476,32,0,0.586461,0.029128,0.103891,0.161648,-100,-5.75,t,2026-08-31 19:22:29.093159+00
590,1,484,32,0,0.611417,0.311616,0.018163,0.023757,-64,9.25,t,2026-08-31 19:22:31.077306+00
591,2,480,32,0,0.585948,0.02924,0.103893,0.161651,-101,-5.5,t,2026-08-31 19:23:29.093107+00
592,1,488,32,0,0.611414,0.311613,0.018165,0.023757,-64,9.25,t,2026-08-31 19:23:31.392405+00
593,2,484,32,0,0.585799,0.029609,0.104232,0.162189,-101,-5.75,t,2026-08-31 19:24:29.090152+00
594,1,492,32,0,0.61141,0.311608,0.01817,0.023758,-64,9.25,t,2026-08-31 19:24:31.105521+00
595,2,488,32,0,0.585216,0.029413,0.104263,0.162238,-100,-5.25,t,2026-08-31 19:25:29.429029+00
596,1,496,32,0,0.611395,0.311599,0.018177,0.023754,-64,9.75,t,2026-08-31 19:25:31.16879+00
597,2,492,32,0,0.584149,0.028926,0.103983,0.161793,-100,-5.5,t,2026-08-31 19:26:29.087153+00
598,1,500,32,0,0.611385,0.311591,0.018186,0.023753,-64,10,t,2026-08-31 19:26:31.202484+00
599,2,496,32,0,0.583374,0.028734,0.103987,0.1618,-101,-5.5,t,2026-08-31 19:27:29.263022+00
600,1,504,32,0,0.611311,0.311521,0.018089,0.023625,-64,9.25,t,2026-08-31 19:27:31.073363+00
601,2,500,32,0,0.58282,0.028619,0.104231,0.162187,-100,-7,t,2026-08-31 19:28:29.083543+00
602,1,508,32,0,0.611312,0.311526,0.018099,0.023647,-64,9.5,t,2026-08-31 19:28:31.514182+00
603,2,504,32,0,0.582192,0.028594,0.104637,0.162832,-100,-5.75,t,2026-08-31 19:29:29.082063+00
604,1,512,32,0,0.611316,0.311528,0.018104,0.023661,-64,9.75,t,2026-08-31 19:29:31.09713+00
605,2,508,32,0,0.581706,0.028761,0.10526,0.16382,-100,-6,t,2026-08-31 19:30:29.07856+00
606,1,516,32,0,0.611353,0.311582,0.018217,0.023788,-64,9.25,t,2026-08-31 19:30:31.245598+00
607,2,512,32,0,0.580267,0.027916,0.105055,0.163495,-100,-5.75,t,2026-08-31 19:31:29.140028+00
608,1,520,32,0,0.61126,0.311508,0.018122,0.023654,-64,9.5,t,2026-08-31 19:31:31.197023+00
609,2,516,32,0,0.579254,0.027834,0.105426,0.164084,-100,-2.25,t,2026-08-31 19:32:29.146706+00
610,1,524,32,0,0.61124,0.311505,0.018141,0.023668,-64,9.5,t,2026-08-31 19:32:31.254745+00
